layer,head_left,head_right,linear_cka,rsa_cosine_distance_corr
11,11,23,0.4766879081726074,0.48597508668899536
11,1,16,0.47551506757736206,0.5008546113967896
11,0,12,0.4748177230358124,0.5853711366653442
11,1,13,0.4712411165237427,0.5589240789413452
11,1,31,0.47094303369522095,0.48660650849342346
11,8,28,0.47086429595947266,0.6516866087913513
11,8,11,0.4707764685153961,0.6200960874557495
11,11,20,0.46927544474601746,0.5196917057037354
11,0,16,0.4692019820213318,0.5183453559875488
11,14,27,0.4689478278160095,0.572391927242279
11,22,27,0.46880418062210083,0.5880711674690247
11,14,26,0.4686921238899231,0.5740166306495667
11,1,27,0.4682392477989197,0.6128283143043518
11,11,19,0.46769049763679504,0.47935399413108826
11,1,28,0.46572354435920715,0.5677798986434937
11,8,27,0.4656376838684082,0.6888394355773926
11,8,31,0.4654095768928528,0.5265886187553406
11,14,25,0.4652712345123291,0.567540168762207
11,0,27,0.46497273445129395,0.6294447183609009
11,18,19,0.4630630910396576,0.5162239670753479
11,0,7,0.4628855288028717,0.5614429712295532
11,18,23,0.46272966265678406,0.5090185403823853
11,10,14,0.4625483453273773,0.5449438095092773
11,18,22,0.46154361963272095,0.5152062177658081
11,1,11,0.459507018327713,0.559074878692627
11,0,28,0.4593212604522705,0.585492730140686
11,8,12,0.45848292112350464,0.6253087520599365
11,14,28,0.4582810699939728,0.5240588784217834
11,0,30,0.45738980174064636,0.53798907995224
11,0,31,0.45391353964805603,0.4634716510772705
11,8,17,0.4539089798927307,0.6257069706916809
11,5,8,0.45331621170043945,0.620395302772522
11,1,29,0.45228782296180725,0.4997651278972626
11,7,8,0.45219966769218445,0.6305410861968994
11,18,20,0.45191240310668945,0.5014883279800415
11,10,18,0.45080357789993286,0.5393534302711487
11,10,22,0.4477338194847107,0.4791111350059509
11,10,19,0.44410771131515503,0.37405383586883545
11,7,14,0.43870997428894043,0.5428810715675354
11,8,30,0.43847495317459106,0.5769613981246948
11,10,23,0.4376971125602722,0.4320051372051239
11,11,22,0.4375990331172943,0.5153380036354065
11,11,14,0.43667396903038025,0.5220736265182495
11,0,11,0.43451011180877686,0.5674998760223389
11,1,4,0.43279942870140076,0.4380773603916168
11,14,18,0.431544691324234,0.4904361367225647
11,10,21,0.4310373365879059,0.5142810940742493
11,0,13,0.4304330348968506,0.5614750385284424
11,8,16,0.42925208806991577,0.5429209470748901
11,8,29,0.4236888587474823,0.5184577107429504
11,6,10,0.42244815826416016,0.4090898036956787
11,1,22,0.42163196206092834,0.43201175332069397
11,8,14,0.4202757775783539,0.5120887756347656
11,1,23,0.41733866930007935,0.38565969467163086
11,0,29,0.41553056240081787,0.48839038610458374
11,0,4,0.408752977848053,0.4292277693748474
11,1,18,0.40792593359947205,0.45651501417160034
11,1,19,0.40763628482818604,0.34317606687545776
11,10,20,0.40558046102523804,0.43023616075515747
11,4,8,0.40532639622688293,0.48411232233047485
11,8,18,0.4033562242984772,0.502618134021759
11,15,17,0.4006500542163849,0.4988607168197632
11,17,27,0.39613986015319824,0.4376629590988159
11,8,22,0.39012858271598816,0.44574159383773804
11,1,21,0.3896769881248474,0.4153413772583008
11,0,18,0.38738369941711426,0.4638795256614685
11,0,22,0.3857381045818329,0.3962865471839905
11,11,17,0.38557562232017517,0.4423519968986511
11,1,14,0.38473615050315857,0.46314045786857605
11,1,6,0.38362666964530945,0.3581486642360687
11,0,23,0.3835476040840149,0.37278005480766296
11,3,17,0.38287875056266785,0.39704272150993347
11,17,24,0.3806889057159424,0.38237622380256653
11,8,19,0.37776514887809753,0.33856457471847534
11,1,20,0.37550583481788635,0.3870348632335663
11,8,23,0.37447425723075867,0.39604291319847107
11,0,19,0.37383297085762024,0.3075067698955536
11,8,21,0.3641900420188904,0.4714867174625397
11,17,25,0.35963159799575806,0.39954474568367004
11,8,20,0.359496146440506,0.41305315494537354
11,6,8,0.35727712512016296,0.38508620858192444
11,17,28,0.35385945439338684,0.36428654193878174
11,2,17,0.3512219786643982,0.42604830861091614
11,0,21,0.35043030977249146,0.4027501344680786
11,0,20,0.3496483266353607,0.3524048924446106
11,0,14,0.3471423387527466,0.43203628063201904
11,9,17,0.34693431854248047,0.43357953429222107
11,0,6,0.3443308472633362,0.3277842402458191
11,16,17,0.33868783712387085,0.3217513859272003
11,5,17,0.33490845561027527,0.30832532048225403
11,17,26,0.3345293402671814,0.34156957268714905
11,7,17,0.333331823348999,0.3047690987586975
11,12,17,0.32992085814476013,0.35202184319496155
11,17,31,0.32945266366004944,0.2852601408958435
11,17,29,0.3105141818523407,0.3347069025039673
11,17,18,0.299700528383255,0.2898804843425751
11,13,17,0.2922666668891907,0.33394867181777954
11,17,30,0.2897917926311493,0.28162914514541626
11,4,17,0.27407604455947876,0.19373838603496552
11,6,17,0.23753847181797028,0.1460069715976715
11,17,23,0.2344292253255844,0.2085326611995697
11,17,19,0.2338532656431198,0.18044587969779968
11,17,21,0.232725128531456,0.24126411974430084
11,14,17,0.23209983110427856,0.3128071427345276
11,17,20,0.22896194458007812,0.20499946177005768
11,17,22,0.2117704153060913,0.23044899106025696
