layer,head_left,head_right,linear_cka,rsa_cosine_distance_corr
10,10,20,0.5970027446746826,0.6136404871940613
10,7,27,0.5967549085617065,0.5664789080619812
10,18,25,0.5938354134559631,0.5949100255966187
10,2,16,0.5919932126998901,0.6093451976776123
10,8,10,0.591759979724884,0.6192557215690613
10,0,30,0.59173983335495,0.6638472080230713
10,27,29,0.5911917090415955,0.60401850938797
10,15,18,0.5897555947303772,0.6590573191642761
10,27,30,0.5886163115501404,0.653764545917511
10,0,18,0.588356614112854,0.5810492038726807
10,11,25,0.588200569152832,0.5956504344940186
10,0,23,0.5877104997634888,0.6489272117614746
10,3,11,0.587705135345459,0.5180153846740723
10,1,30,0.5859523415565491,0.6541483998298645
10,0,17,0.5852261781692505,0.57163006067276
10,27,28,0.5849713683128357,0.630742073059082
10,9,18,0.5842433571815491,0.5709803104400635
10,7,26,0.5837129354476929,0.5692670941352844
10,11,23,0.5819240212440491,0.5648379921913147
10,1,12,0.58187335729599,0.6512066721916199
10,15,27,0.5797887444496155,0.6219533085823059
10,15,26,0.5787371397018433,0.6050021648406982
10,4,19,0.5768757462501526,0.5568314790725708
10,3,19,0.5741754770278931,0.6024080514907837
10,16,17,0.5735902190208435,0.7006640434265137
10,18,29,0.5734761953353882,0.6041905283927917
10,26,30,0.5728327631950378,0.6469244956970215
10,18,30,0.5724650025367737,0.5946003794670105
10,13,18,0.572459876537323,0.5844595432281494
10,0,24,0.5723077058792114,0.6606140732765198
10,4,17,0.5691472887992859,0.5630675554275513
10,18,22,0.5679308176040649,0.5175279378890991
10,18,31,0.5678930878639221,0.5891503691673279
10,6,16,0.5668680667877197,0.566361665725708
10,0,10,0.5668355226516724,0.6453209519386292
10,10,18,0.5665432810783386,0.6159146428108215
10,1,16,0.5661706328392029,0.5969338417053223
10,7,11,0.565650224685669,0.5137764811515808
10,26,29,0.5649046301841736,0.5761110782623291
10,1,24,0.5646687746047974,0.6410865187644958
10,6,17,0.564028799533844,0.538392961025238
10,10,27,0.5634679794311523,0.5950267314910889
10,14,18,0.5627809762954712,0.6660901308059692
10,1,18,0.5615113973617554,0.5773108005523682
10,1,10,0.5609264969825745,0.6300802230834961
10,18,24,0.5587226152420044,0.6104249358177185
10,14,22,0.5583019256591797,0.6039013862609863
10,19,22,0.556861400604248,0.4531955122947693
10,8,28,0.5533258318901062,0.6224972605705261
10,11,31,0.5512419939041138,0.5554925799369812
10,2,14,0.5505161285400391,0.6677008271217346
10,14,21,0.5496004223823547,0.6167810559272766
10,26,28,0.5485783815383911,0.5788612961769104
10,1,17,0.5481134057044983,0.5808441042900085
10,10,26,0.5453675985336304,0.5824219584465027
10,9,19,0.5445415377616882,0.5602337121963501
10,7,18,0.5435082912445068,0.5643751621246338
10,3,17,0.5385494828224182,0.6191616058349609
10,16,20,0.5352252721786499,0.4736253023147583
10,8,16,0.5344021320343018,0.5127093195915222
10,2,18,0.530985951423645,0.5387489795684814
10,16,21,0.5309271812438965,0.48358356952667236
10,14,20,0.5293552875518799,0.5925699472427368
10,2,19,0.5264999270439148,0.5086985230445862
10,11,15,0.5259294509887695,0.5291244983673096
10,16,27,0.5252870917320251,0.5272536873817444
10,13,19,0.5239179730415344,0.5361244082450867
10,19,28,0.5211962461471558,0.6112321615219116
10,18,23,0.52059006690979,0.5900771617889404
10,11,12,0.5201329588890076,0.5359991192817688
10,15,19,0.519494354724884,0.5816488265991211
10,17,22,0.5170789957046509,0.45679426193237305
10,11,24,0.514737069606781,0.56034916639328
10,18,20,0.5144767165184021,0.4140339493751526
10,7,19,0.5139878988265991,0.5121394991874695
10,6,14,0.5111987590789795,0.5962539315223694
10,2,17,0.5096274018287659,0.49269899725914
10,9,17,0.509307324886322,0.5096287727355957
10,19,25,0.5076459646224976,0.5376493334770203
