layer,head_left,head_right,linear_cka,rsa_cosine_distance_corr
13,11,20,0.7512695789337158,0.7672631144523621
13,11,14,0.7509687542915344,0.7533482313156128
13,2,13,0.7502369284629822,0.7802777886390686
13,12,17,0.7501277923583984,0.7917274236679077
13,3,18,0.7496759295463562,0.7612325549125671
13,1,2,0.7486435174942017,0.7877606749534607
13,1,20,0.7475920915603638,0.7695413827896118
13,8,18,0.7473339438438416,0.7887534499168396
13,13,23,0.7471566796302795,0.7829487919807434
13,5,20,0.746558427810669,0.7665284872055054
13,11,23,0.7458676695823669,0.7769867777824402
13,2,8,0.7457674741744995,0.7749829292297363
13,9,19,0.7450658082962036,0.7915657758712769
13,0,15,0.7440729141235352,0.752453088760376
13,8,20,0.7440149188041687,0.7574359178543091
13,6,20,0.7437629699707031,0.7446616888046265
13,3,13,0.7431303262710571,0.7490335702896118
13,15,20,0.7417575716972351,0.8055832386016846
13,8,23,0.741566002368927,0.8006249666213989
13,8,14,0.7407750487327576,0.7486316561698914
13,11,30,0.7404084801673889,0.6983840465545654
13,1,30,0.7402826547622681,0.7456543445587158
13,16,26,0.7393416166305542,0.800189197063446
13,10,13,0.7391456365585327,0.780796229839325
13,2,15,0.7387158274650574,0.7580344080924988
13,3,8,0.7381630539894104,0.741166889667511
13,7,24,0.7379207611083984,0.8431069850921631
13,8,12,0.7376085519790649,0.7667182683944702
13,13,14,0.7375094890594482,0.7491763234138489
13,6,23,0.7366867065429688,0.7808491587638855
13,0,13,0.7365056276321411,0.7766225337982178
13,13,17,0.7353417873382568,0.7824689745903015
13,9,30,0.7346020936965942,0.7127041816711426
13,10,28,0.734514057636261,0.7683023810386658
13,6,16,0.7336139678955078,0.7625896334648132
13,14,19,0.7334269881248474,0.7357876896858215
13,3,20,0.7326075434684753,0.7092739939689636
13,19,25,0.7322956919670105,0.7948435544967651
13,21,30,0.7321332693099976,0.7266261577606201
13,19,23,0.7318487763404846,0.7844633460044861
13,0,14,0.7318404912948608,0.7362464070320129
13,2,17,0.731697142124176,0.7781943678855896
13,17,23,0.7314383387565613,0.7916325926780701
13,22,23,0.7313488125801086,0.786361038684845
13,13,30,0.7313240766525269,0.7312570214271545
13,25,28,0.7303618788719177,0.8085755705833435
13,1,5,0.7297751903533936,0.7671806216239929
13,17,30,0.7295494675636292,0.7246963977813721
13,16,30,0.7293190956115723,0.7356305122375488
13,4,21,0.7293179631233215,0.7728486061096191
13,18,20,0.7290788292884827,0.7372702956199646
13,6,26,0.7285460233688354,0.7631009221076965
13,17,19,0.7284511923789978,0.7811235785484314
13,19,22,0.7277363538742065,0.7799542546272278
13,5,23,0.7273309826850891,0.8005581498146057
13,10,22,0.7270507216453552,0.7722378969192505
13,2,19,0.7263515591621399,0.7422937750816345
13,11,19,0.7257055640220642,0.7638016939163208
13,3,14,0.7255035042762756,0.7230701446533203
13,18,19,0.7242942452430725,0.7647355794906616
13,3,23,0.7240725159645081,0.7137926816940308
13,12,19,0.7237206101417542,0.7527835965156555
13,12,18,0.7235725522041321,0.7728289365768433
13,19,28,0.72341388463974,0.7720872759819031
13,15,25,0.7226392030715942,0.7127586007118225
13,22,28,0.7226284742355347,0.7482521533966064
13,3,19,0.7223030924797058,0.7048661708831787
13,6,21,0.7211241722106934,0.7835582494735718
13,2,30,0.7208035588264465,0.712792158126831
13,15,18,0.7204068899154663,0.7541894316673279
13,2,6,0.720116138458252,0.739892303943634
13,0,20,0.7200703620910645,0.7368747591972351
13,15,28,0.719737708568573,0.7115104794502258
13,16,25,0.7187321782112122,0.775236964225769
13,16,29,0.7184582352638245,0.798940896987915
13,12,22,0.7181941866874695,0.704713761806488
13,19,29,0.7176356911659241,0.7705750465393066
13,1,23,0.7176215648651123,0.787375271320343
13,5,8,0.7172778844833374,0.7675555944442749
13,0,29,0.71666020154953,0.7732389569282532
13,17,20,0.7163779139518738,0.7515622973442078
13,16,22,0.7163099646568298,0.7665746212005615
13,18,30,0.7161777019500732,0.740590512752533
13,14,17,0.715503454208374,0.7399647831916809
13,0,23,0.7153618335723877,0.7627955079078674
13,4,6,0.715332567691803,0.7477399706840515
13,15,17,0.7151166796684265,0.7547328472137451
13,1,19,0.714992344379425,0.7565934062004089
13,13,15,0.7148840427398682,0.7533416748046875
13,1,15,0.7146444916725159,0.7615503668785095
13,1,14,0.714235246181488,0.7470241189002991
13,0,28,0.7140501141548157,0.767539381980896
13,5,12,0.7121190428733826,0.757623016834259
13,2,26,0.7118397355079651,0.7316812872886658
13,6,27,0.7113829851150513,0.7642327547073364
13,6,14,0.7109821438789368,0.7335474491119385
13,18,23,0.7098225355148315,0.7532100081443787
13,7,15,0.7085047364234924,0.7446728348731995
13,2,5,0.7071459293365479,0.7473939061164856
13,10,29,0.7067508697509766,0.77128666639328
13,14,22,0.7066931128501892,0.6722205281257629
13,8,19,0.706554651260376,0.7614231109619141
13,5,11,0.7062732577323914,0.7378533482551575
13,15,29,0.7062085270881653,0.7029457092285156
13,0,22,0.7060794234275818,0.7418167591094971
13,2,31,0.7058597803115845,0.6808386445045471
13,18,28,0.7041917443275452,0.7574344873428345
13,16,28,0.7039981484413147,0.7722011208534241
13,29,30,0.7035062909126282,0.727972686290741
13,6,15,0.7027460932731628,0.7354177832603455
13,20,26,0.7022754549980164,0.7310593724250793
13,6,12,0.7015090584754944,0.7396608591079712
13,11,22,0.7013610601425171,0.7136948108673096
13,3,15,0.7012231349945068,0.7026672959327698
